col1,Star Name,distance (pc),distance error,N(HI),N(HI) uncertainty,N(HI) source,RA,DEC,ï»¿sci_data_set_name,sci_targname,sci_ra,sci_dec,sci_refnum,sci_start_time,sci_stop_time,sci_actual_duration,sci_instrume,sci_aper_1234,sci_spec_1234,sci_central_wavelength,sci_pep_id,sci_pi_last_name,sci_release_date,sci_preview_name,scp_scan_type,sci_hlsp,GroupID,GroupSize,Separation
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,OBLH02020,HD128620,219.8771246,-60.83303699,2,2011-05-30T23:58:57.740000,2011-05-31T01:27:51.740000,4950.0,STIS,0.2X0.2,E140M,1425,12374,AYRES,2012-05-31T03:16:16,OBLH02020,,4,2,100,43.88017957442053
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,OBUA01010,HD128620,219.8760326,-60.83297054,1,2012-03-01T01:43:34.403000,2012-03-01T03:01:09.387000,4275.0,STIS,0.2X0.2,E140M,1425,12758,AYRES,2013-03-01T05:04:27,OBUA01010,,4,2,100,45.80903520958557
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,OBUA02010,HD128620,219.8741822,-60.83265292,1,2012-10-06T16:59:05.837000,2012-10-06T18:16:40.820000,4275.0,STIS,0.2X0.2,E140M,1425,12758,AYRES,2013-10-06T22:33:29,OBUA02010,,4,2,100,49.14493308242508
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,OC1I10010,HD128620,219.8739546,-60.83311977,3,2013-03-22T03:05:04.130000,2013-03-22T04:22:39.147000,4275.0,STIS,0.2X0.2,E140M,1425,13060,AYRES,2014-03-22T06:40:52,OC1I10010,,4,2,100,49.406704590835844
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,OC1I11010,HD128620,219.8723964,-60.83285837,3,2013-09-01T16:18:35.410000,2013-09-01T17:36:10.393000,4275.0,STIS,0.2X0.2,E140M,1425,13060,AYRES,2014-09-01T21:17:36,OC1I11010,,4,2,100,52.20062562726923
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,OC7W10010,HD128620,219.8714201,-60.83290518,1,2014-02-12T10:50:16.013000,2014-02-12T12:07:50.997000,4275.0,STIS,0.2X0.2,E140M,1425,13465,AYRES,2015-02-12T18:31:01,OC7W10010,,4,2,100,53.89588491681966
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,OC7W11010,HD128620,219.8696547,-60.83277868,1,2014-07-24T20:38:13.370000,2014-07-24T21:55:48.387000,4275.0,STIS,0.2X0.2,E140M,1425,13465,AYRES,2015-07-24T23:53:43,OC7W11010,,4,2,100,57.018676360547474
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,OCRE10010,HD128620,219.8697387,-60.83266272,1,2015-01-07T05:35:29.737000,2015-01-07T06:00:29.737000,1500.0,STIS,0.2X0.2,E140M,1425,13938,AYRES,2016-01-07T13:16:50,OCRE10010,,4,2,100,56.90543595623338
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,OCRE11010,HD128620,219.8676727,-60.83256341,1,2015-08-12T19:04:18.213000,2015-08-12T19:29:18.213000,1500.0,STIS,0.2X0.2,E140M,1425,13938,AYRES,2016-08-12T21:54:45,OCRE11010,,,2,100,60.54750597237926
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,OCTR10010,HD128620,219.8673696,-60.83263448,0,2016-01-24T06:13:19.597000,2016-01-24T06:38:19.597000,1500.0,STIS,0.2X0.2,E140M,1425,14341,AYRES,2017-01-24T13:27:08,OCTR10010,,,2,100,61.0562928251831
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,OCTR11010,HD128620,219.865303,-60.83245978,0,2016-08-28T20:04:26.003000,2016-08-28T20:29:26.003000,1500.0,STIS,0.2X0.2,E140M,1425,14341,AYRES,2017-08-28T23:55:03,OCTR11010,,,2,100,64.72184217882572
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,OD5C10010,HD128620,219.865224,-60.83256622,1,2017-02-08T05:35:46.653000,2017-02-08T06:00:45.653000,1499.0,STIS,0.2X0.2,E140M,1425,14788,AYRES,2018-02-08T13:39:53,OD5C10010,,,2,100,64.82836058962539
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,OD5C11010,HD128620,219.8632071,-60.83232031,1,2017-09-15T15:51:45.217000,2017-09-15T16:16:44.217000,1499.0,STIS,0.2X0.2,E140M,1425,14788,AYRES,2018-09-16T01:26:54,OD5C11010,,,2,100,68.42886065652365
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,ODUZ10010,HD128620,219.8591014,-60.83241783,1,2019-06-30T00:14:01.780000,2019-06-30T00:43:11.780000,1750.0,STIS,0.2X0.2,E140M,1425,15618,AYRES,2019-12-30T03:54:55,ODUZ10010,,,2,100,75.57968254865591
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,ODZY10010,HD128620,219.8573357,-60.83241316,1,2020-05-23T02:30:25.760000,2020-05-23T02:59:35.760000,1750.0,STIS,0.2X0.2,E140M,1425,15963,AYRES,2020-11-23T17:33:31,ODZY10010,,,2,100,78.67039181845874
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,OEAE10010,HD128620,219.8562254,-60.83230743,0,2021-02-19T05:48:18.473000,2021-02-19T06:53:55.497000,3800.0,STIS,0.2X0.2,E140M,1425,16254,AYRES,2021-08-19T14:27:22,OEAE10010,,,2,100,80.64128432468462
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,OEQW10010,HD128620,219.8522257,-60.83215719,0,2022-08-15T17:29:27.303000,2022-08-15T18:35:04.297000,3800.0,STIS,0.2X0.2,E140M,1425,16834,AYRES,2023-02-15T23:57:53,OEQW10010,,,2,100,87.6796715783722
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,OEQW11010,HD128620,219.8520569,-60.83222761,0,2023-01-26T03:50:09.773000,2023-01-26T04:55:46.797000,3800.0,STIS,0.2X0.2,E140M,1425,16834,AYRES,2023-07-26T06:34:14,,,,2,100,87.95621627114261
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,OEVG10010,HD128620,219.850337,-60.832204,0,45113.89269,45113.93826,3800.0,STIS,0.2X0.2,E140M,1425,16994,AYRES,45298.27551,OEVG10010,,,2,100,90.9721312009758
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,OEVG11010,HD128620,219.849808,-60.8322,0,45331.24735,45331.29292,3800.0,STIS,0.2X0.2,E140M,1425,16994,AYRES,45513.9513,,,,2,100,91.89896233174427
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,Z2MP010DT,HD128620,219.9120995,-60.83475207,9,1995-05-01T15:03:16.430000,1995-05-01T16:43:58.930000,2814.199951,HRS,0.25,ECH-A,,5712,LINSKY,1996-05-01T21:15:59,Z2MP010DT,,1,2,100,17.82727679761592
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,OCTR12010,HD128620-NEW,219.8653812,-60.83237891,0,2016-10-17T22:26:06.127000,2016-10-17T22:51:06.127000,1500.0,STIS,0.2X0.2,E140M,1425,14341,AYRES,2017-10-18T01:07:44,OCTR12010,,,2,100,64.61074788003161
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,OB8W01020,HD128621,219.8770145,-60.83417196,1,2010-01-24T06:51:32.797000,2010-01-24T07:57:11.770000,3800.0,STIS,0.2X0.2,E140M,1425,11839,AYRES,2011-01-24T11:10:24.833000,OB8W01020,,,2,100,43.94228016126202
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,OBLH01050,HD128621,219.8751552,-60.8335187,2,2011-02-09T05:36:28.457000,2011-02-09T07:03:27.480000,4950.0,STIS,0.2X0.2,E140M,1425,12374,AYRES,2012-02-09T20:16:11,OBLH01050,,4,2,100,47.230824611841484
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,OBLH02050,HD128621,219.8739149,-60.83353675,2,2011-05-31T02:41:57.740000,2011-05-31T04:08:56.733000,4950.0,STIS,0.2X0.2,E140M,1425,12374,AYRES,2012-05-31T06:33:55,OBLH02050,,4,2,100,49.40328871995246
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,ODUZ10030,HD128621,219.858158,-60.83105721,1,2019-06-30T01:19:32.757000,2019-06-30T02:01:12.757000,2500.0,STIS,0.2X0.2,E140H,1307,15618,AYRES,2019-12-30T03:54:45,ODUZ10030,,,2,100,77.74507762337431
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,ODZY10030,HD128621,219.8567269,-60.8308304,1,2020-05-23T03:35:56.770000,2020-05-23T04:17:36.770000,2500.0,STIS,0.2X0.2,E140H,1307,15963,AYRES,2020-11-23T17:33:29,ODZY10030,,,2,100,80.34527685398533
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,OEAE10040,HD128621,219.8559091,-60.83053054,0,2021-02-19T07:53:57.480000,2021-02-19T08:37:01.480000,2560.0,STIS,0.2X0.2,E140M,1425,16254,AYRES,2021-08-19T14:27:18,OEAE10040,,,2,100,81.92353749623685
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,OEQW10040,HD128621,219.8521625,-60.83021314,0,2022-08-15T19:35:06.310000,2022-08-15T20:18:10.313000,2560.0,STIS,0.2X0.2,E140M,1425,16834,AYRES,2023-02-15T23:57:53,OEQW10040,,,2,100,88.59488171125136
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,OEQW11040,HD128621,219.8519941,-60.83028396,0,2023-01-26T05:55:48.783000,2023-01-26T06:38:52.783000,2560.0,STIS,0.2X0.2,E140M,1425,16834,AYRES,2023-07-26T11:34:49,,,,2,100,88.84808799097877
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,OEVG10040,HD128621,219.850571,-60.830094,0,45113.97995,45114.00981,2556.0,STIS,0.2X0.2,E140M,1425,16994,AYRES,45298.34809,OEVG10040,,,2,100,91.42013175578387
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,OEVG11040,HD128621,219.850043,-60.830089,0,45331.33461,45331.36447,2556.0,STIS,0.2X0.2,E140M,1425,16994,AYRES,45513.95028,,,,2,100,92.33839985829552
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,Z2MP020FT,HD128621,219.9062184,-60.83863763,9,1995-05-05T12:04:52.433000,1995-05-05T13:51:08.433000,3264.0,HRS,0.25,ECH-A,,5712,LINSKY,1996-05-05T16:39:13,Z2MP020FT,,,2,100,18.245601444618366
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,OBUA01020,HD128621-1,219.8730783,-60.83325125,1,2012-03-01T03:17:25.377000,2012-03-01T04:35:00.393000,4275.0,STIS,0.2X0.2,E140M,1425,12758,AYRES,2013-03-01T14:26:25,OBUA01020,,4,2,100,50.91400935956724
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,OC1I10020,HD128621-1,219.8712735,-60.83315506,3,2013-03-22T04:38:54.147000,2013-03-22T05:56:29.130000,4275.0,STIS,0.2X0.2,E140M,1425,13060,AYRES,2014-03-22T08:28:27,OC1I10020,,4,2,100,54.094618748407235
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,OC7W10020,HD128621-1,219.8689659,-60.83273753,1,2014-02-12T12:24:05.997000,2014-02-12T13:41:41.013000,4275.0,STIS,0.2X0.2,E140M,1425,13465,AYRES,2015-02-12T18:34:03,OC7W10020,,4,2,100,58.235012955878304
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,OCRE10030,HD128621-1,219.8675338,-60.83229297,1,2015-01-07T06:42:11.750000,2015-01-07T07:07:11.750000,1500.0,STIS,0.2X0.2,E140H,1307,13938,AYRES,2016-01-07T13:19:31,OCRE10030,,3,2,100,60.880703196752485
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,OCTR10030,HD128621-1,219.8654754,-60.83202668,0,2016-01-24T07:20:11.597000,2016-01-24T07:45:11.597000,1500.0,STIS,0.2X0.2,E140H,1307,14341,AYRES,2017-01-24T13:30:40,OCTR10030,,,2,100,64.57314414715441
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,OD5C10030,HD128621-1,219.863631,-60.83172095,1,2017-02-08T06:42:44.670000,2017-02-08T07:07:44.670000,1500.0,STIS,0.2X0.2,E140H,1307,14788,AYRES,2018-02-08T13:41:52,OD5C10030,,,2,100,67.91459037172419
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,OBUA02020,HD128621-2,219.8713832,-60.8327931,1,2012-10-06T18:32:55.820000,2012-10-06T19:50:30.837000,4275.0,STIS,0.2X0.2,E140M,1425,12758,AYRES,2013-10-06T22:36:40,OBUA02020,,4,2,100,53.99131696694769
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,OC1I11020,HD128621-2,219.8698357,-60.83278783,3,2013-09-01T17:52:25.397000,2013-09-01T19:10:00.410000,4275.0,STIS,0.2X0.2,E140M,1425,13060,AYRES,2014-09-01T21:21:47,OC1I11020,,4,2,100,56.69952056887811
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,OC7W11020,HD128621-2,219.8673206,-60.83250759,1,2014-07-24T22:12:02.363000,2014-07-24T23:29:37.377000,4275.0,STIS,0.2X0.2,E140M,1425,13465,AYRES,2015-07-25T01:50:27,OC7W11020,,4,2,100,61.18032675728715
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,OCRE11030,HD128621-2,219.8656335,-60.83205726,1,2015-08-12T20:11:00.230000,2015-08-12T20:36:00.230000,1500.0,STIS,0.2X0.2,E140H,1307,13938,AYRES,2016-08-13T01:40:27,OCRE11030,,,2,100,64.2853841392173
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,OCTR11030,HD128621-2,219.8635808,-60.83171572,0,2016-08-28T21:11:08.017000,2016-08-28T21:36:08.020000,1500.0,STIS,0.2X0.2,E140H,1307,14341,AYRES,2017-08-28T23:58:42,OCTR11030,,,2,100,68.00429810804624
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,OD5C11030,HD128621-2,219.8617947,-60.83134023,1,2017-09-15T16:58:27.200000,2017-09-15T17:23:27.200000,1500.0,STIS,0.2X0.2,E140H,1307,14788,AYRES,2018-09-16T01:26:54,OD5C11030,,,2,100,71.28500974022573
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,OB8W02010,HD128621-COPY,219.8755813,-60.83375503,1,2010-07-01T00:52:35.003000,2010-07-01T01:54:54.013000,3600.0,STIS,0.2X0.2,E140M,1425,11839,AYRES,2011-07-01T09:41:34,OB8W02010,,4,2,100,46.46014142997271
15,HD 128620,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.9020583333333,-60.8339925,OCTR12040,HD128621-NEW,219.8636884,-60.83161274,0,2016-10-18T00:01:52.143000,2016-10-18T00:35:12.143000,2000.0,STIS,0.2X0.2,E140H,1307,14341,AYRES,2017-10-18T02:42:46,OCTR12040,,,2,100,67.86280664723792
16,HD128621,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.89609624999997,-60.8375275,O53P01010,HD128620,219.9044763,-60.83369063,15,1999-02-12T01:55:59.930000,1999-02-12T03:14:14.930000,4695.1925,STIS,0.2X0.09,E140H,1234,7263,LINSKY,2000-02-12T03:14:14.930000,O53P01010,,15,2,100,20.17237561069044
16,HD128621,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.89609624999997,-60.8375275,OB8W01010,HD128620,219.8806523,-60.83326624,1,2010-01-24T05:15:54.780000,2010-01-24T06:21:33.787000,3800.0,STIS,0.2X0.2,E140M,1425,11839,AYRES,2011-01-24T08:38:10.527000,OB8W01010,,4,2,100,31.135582107876775
16,HD128621,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.89609624999997,-60.8375275,OBLH01020,HD128620,219.8783643,-60.83301844,2,2011-02-09T02:53:28.457000,2011-02-09T04:22:22.457000,4950.0,STIS,0.2X0.2,E140M,1425,12374,AYRES,2012-02-09T19:30:33,OBLH01020,,4,2,100,35.08873312614208
16,HD128621,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.89609624999997,-60.8375275,OBLH02020,HD128620,219.8771246,-60.83303699,2,2011-05-30T23:58:57.740000,2011-05-31T01:27:51.740000,4950.0,STIS,0.2X0.2,E140M,1425,12374,AYRES,2012-05-31T03:16:16,OBLH02020,,4,2,100,37.00132923775588
16,HD128621,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.89609624999997,-60.8375275,OBUA01010,HD128620,219.8760326,-60.83297054,1,2012-03-01T01:43:34.403000,2012-03-01T03:01:09.387000,4275.0,STIS,0.2X0.2,E140M,1425,12758,AYRES,2013-03-01T05:04:27,OBUA01010,,4,2,100,38.83410273690238
16,HD128621,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.89609624999997,-60.8375275,OBUA02010,HD128620,219.8741822,-60.83265292,1,2012-10-06T16:59:05.837000,2012-10-06T18:16:40.820000,4275.0,STIS,0.2X0.2,E140M,1425,12758,AYRES,2013-10-06T22:33:29,OBUA02010,,4,2,100,42.261024843114164
16,HD128621,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.89609624999997,-60.8375275,OC1I10010,HD128620,219.8739546,-60.83311977,3,2013-03-22T03:05:04.130000,2013-03-22T04:22:39.147000,4275.0,STIS,0.2X0.2,E140M,1425,13060,AYRES,2014-03-22T06:40:52,OC1I10010,,4,2,100,41.960364632402296
16,HD128621,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.89609624999997,-60.8375275,OC1I11010,HD128620,219.8723964,-60.83285837,3,2013-09-01T16:18:35.410000,2013-09-01T17:36:10.393000,4275.0,STIS,0.2X0.2,E140M,1425,13060,AYRES,2014-09-01T21:17:36,OC1I11010,,4,2,100,44.847319967983914
16,HD128621,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.89609624999997,-60.8375275,OC7W10010,HD128620,219.8714201,-60.83290518,1,2014-02-12T10:50:16.013000,2014-02-12T12:07:50.997000,4275.0,STIS,0.2X0.2,E140M,1425,13465,AYRES,2015-02-12T18:31:01,OC7W10010,,4,2,100,46.37893118592323
16,HD128621,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.89609624999997,-60.8375275,OC7W11010,HD128620,219.8696547,-60.83277868,1,2014-07-24T20:38:13.370000,2014-07-24T21:55:48.387000,4275.0,STIS,0.2X0.2,E140M,1425,13465,AYRES,2015-07-24T23:53:43,OC7W11010,,4,2,100,49.438109758390645
16,HD128621,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.89609624999997,-60.8375275,OCRE10010,HD128620,219.8697387,-60.83266272,1,2015-01-07T05:35:29.737000,2015-01-07T06:00:29.737000,1500.0,STIS,0.2X0.2,E140M,1425,13938,AYRES,2016-01-07T13:16:50,OCRE10010,,4,2,100,49.44625098408696
16,HD128621,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.89609624999997,-60.8375275,OCRE11010,HD128620,219.8676727,-60.83256341,1,2015-08-12T19:04:18.213000,2015-08-12T19:29:18.213000,1500.0,STIS,0.2X0.2,E140M,1425,13938,AYRES,2016-08-12T21:54:45,OCRE11010,,,2,100,52.97102679852865
16,HD128621,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.89609624999997,-60.8375275,OCTR10010,HD128620,219.8673696,-60.83263448,0,2016-01-24T06:13:19.597000,2016-01-24T06:38:19.597000,1500.0,STIS,0.2X0.2,E140M,1425,14341,AYRES,2017-01-24T13:27:08,OCTR10010,,,2,100,53.38688698846227
16,HD128621,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.89609624999997,-60.8375275,OCTR11010,HD128620,219.865303,-60.83245978,0,2016-08-28T20:04:26.003000,2016-08-28T20:29:26.003000,1500.0,STIS,0.2X0.2,E140M,1425,14341,AYRES,2017-08-28T23:55:03,OCTR11010,,,2,100,57.020267611659705
16,HD128621,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.89609624999997,-60.8375275,OD5C10010,HD128620,219.865224,-60.83256622,1,2017-02-08T05:35:46.653000,2017-02-08T06:00:45.653000,1499.0,STIS,0.2X0.2,E140M,1425,14788,AYRES,2018-02-08T13:39:53,OD5C10010,,,2,100,57.03034642980248
16,HD128621,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.89609624999997,-60.8375275,OD5C11010,HD128620,219.8632071,-60.83232031,1,2017-09-15T15:51:45.217000,2017-09-15T16:16:44.217000,1499.0,STIS,0.2X0.2,E140M,1425,14788,AYRES,2018-09-16T01:26:54,OD5C11010,,,2,100,60.668788282589574
16,HD128621,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.89609624999997,-60.8375275,ODUZ10010,HD128620,219.8591014,-60.83241783,1,2019-06-30T00:14:01.780000,2019-06-30T00:43:11.780000,1750.0,STIS,0.2X0.2,E140M,1425,15618,AYRES,2019-12-30T03:54:55,ODUZ10010,,,2,100,67.45927507836414
16,HD128621,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.89609624999997,-60.8375275,ODZY10010,HD128620,219.8573357,-60.83241316,1,2020-05-23T02:30:25.760000,2020-05-23T02:59:35.760000,1750.0,STIS,0.2X0.2,E140M,1425,15963,AYRES,2020-11-23T17:33:31,ODZY10010,,,2,100,70.44904988708244
16,HD128621,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.89609624999997,-60.8375275,OEAE10010,HD128620,219.8562254,-60.83230743,0,2021-02-19T05:48:18.473000,2021-02-19T06:53:55.497000,3800.0,STIS,0.2X0.2,E140M,1425,16254,AYRES,2021-08-19T14:27:22,OEAE10010,,,2,100,72.42896132326726
16,HD128621,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.89609624999997,-60.8375275,OEQW10010,HD128620,219.8522257,-60.83215719,0,2022-08-15T17:29:27.303000,2022-08-15T18:35:04.297000,3800.0,STIS,0.2X0.2,E140M,1425,16834,AYRES,2023-02-15T23:57:53,OEQW10010,,,2,100,79.3567785640636
16,HD128621,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.89609624999997,-60.8375275,OEQW11010,HD128620,219.8520569,-60.83222761,0,2023-01-26T03:50:09.773000,2023-01-26T04:55:46.797000,3800.0,STIS,0.2X0.2,E140M,1425,16834,AYRES,2023-07-26T06:34:14,,,,2,100,79.58278734151631
16,HD128621,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.89609624999997,-60.8375275,OEVG10010,HD128620,219.850337,-60.832204,0,45113.89269,45113.93826,3800.0,STIS,0.2X0.2,E140M,1425,16994,AYRES,45298.27551,OEVG10010,,,2,100,82.5350434864547
16,HD128621,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.89609624999997,-60.8375275,OEVG11010,HD128620,219.849808,-60.8322,0,45331.24735,45331.29292,3800.0,STIS,0.2X0.2,E140M,1425,16994,AYRES,45513.9513,,,,2,100,83.441337678463
16,HD128621,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.89609624999997,-60.8375275,Z2MP010DT,HD128620,219.9120995,-60.83475207,9,1995-05-01T15:03:16.430000,1995-05-01T16:43:58.930000,2814.199951,HRS,0.25,ECH-A,,5712,LINSKY,1996-05-01T21:15:59,Z2MP010DT,,1,2,100,29.799658885273715
16,HD128621,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.89609624999997,-60.8375275,OCTR12010,HD128620-NEW,219.8653812,-60.83237891,0,2016-10-17T22:26:06.127000,2016-10-17T22:51:06.127000,1500.0,STIS,0.2X0.2,E140M,1425,14341,AYRES,2017-10-18T01:07:44,OCTR12010,,,2,100,56.98439705415155
16,HD128621,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.89609624999997,-60.8375275,OB8W01020,HD128621,219.8770145,-60.83417196,1,2010-01-24T06:51:32.797000,2010-01-24T07:57:11.770000,3800.0,STIS,0.2X0.2,E140M,1425,11839,AYRES,2011-01-24T11:10:24.833000,OB8W01020,,,2,100,35.58854141862802
16,HD128621,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.89609624999997,-60.8375275,OBLH01050,HD128621,219.8751552,-60.8335187,2,2011-02-09T05:36:28.457000,2011-02-09T07:03:27.480000,4950.0,STIS,0.2X0.2,E140M,1425,12374,AYRES,2012-02-09T20:16:11,OBLH01050,,4,2,100,39.470785799395145
16,HD128621,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.89609624999997,-60.8375275,OBLH02050,HD128621,219.8739149,-60.83353675,2,2011-05-31T02:41:57.740000,2011-05-31T04:08:56.733000,4950.0,STIS,0.2X0.2,E140M,1425,12374,AYRES,2012-05-31T06:33:55,OBLH02050,,4,2,100,41.48110738654686
16,HD128621,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.89609624999997,-60.8375275,ODUZ10030,HD128621,219.858158,-60.83105721,1,2019-06-30T01:19:32.757000,2019-06-30T02:01:12.757000,2500.0,STIS,0.2X0.2,E140H,1307,15618,AYRES,2019-12-30T03:54:45,ODUZ10030,,,2,100,70.51749500049247
16,HD128621,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.89609624999997,-60.8375275,ODZY10030,HD128621,219.8567269,-60.8308304,1,2020-05-23T03:35:56.770000,2020-05-23T04:17:36.770000,2500.0,STIS,0.2X0.2,E140H,1307,15963,AYRES,2020-11-23T17:33:29,ODZY10030,,,2,100,73.15727238195127
16,HD128621,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.89609624999997,-60.8375275,OEAE10040,HD128621,219.8559091,-60.83053054,0,2021-02-19T07:53:57.480000,2021-02-19T08:37:01.480000,2560.0,STIS,0.2X0.2,E140M,1425,16254,AYRES,2021-08-19T14:27:18,OEAE10040,,,2,100,74.86994548596512
16,HD128621,1.34589502,0.002354863341,17.61,0.2,Wood2005,219.89609624999997,-60.8375275,OEQW10040,HD128621,219.8521625,-60.83021314,0,2022-08-15T19:35:06.310000,2022-08-15T20:18:10.313000,2560.0,STIS,0.2X0.2,E140M,1425,16834,AYRES,2023-02-15T23:57:53,OEQW10040,,,2,100,81.45261234992898
